"","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","track_age"
"195",74,2019-05-09,"pop","dance pop",0.669,0.797,"9",-5.68,"0",0.0624,0.259,0,0.199,0.552,119.865,185943,265
"196",65,2019-05-02,"pop","dance pop",0.567,0.946,"5",-2.245,"0",0.0541,0.0978,1.37e-06,0.0836,0.295,104.983,208367,272
"197",64,2019-09-27,"pop","dance pop",0.653,0.757,"3",-3.642,"1",0.0555,0.0997,0,0.242,0.233,128.015,204591,124
"198",51,2019-10-18,"pop","dance pop",0.721,0.779,"6",-4.239,"0",0.0606,0.142,0,0.143,0.327,110.026,169964,103
"199",63,2018-11-09,"pop","dance pop",0.534,0.765,"1",-3.151,"1",0.0338,0.0915,0.00107,0.225,0.117,127.978,172520,446
"200",83,2019-10-31,"pop","dance pop",0.651,0.693,"4",-4.722,"1",0.0375,0.458,0,0.335,0.392,118.97,236765,90
"201",55,2019-11-29,"pop","dance pop",0.682,0.923,"0",-3.273,"1",0.0364,0.00395,3e-05,0.242,0.37,130.052,153231,61
"202",39,2019-10-18,"pop","dance pop",0.66,0.827,"10",-5.081,"1",0.0789,0.429,0,0.0923,0.611,115.349,167249,103
"203",48,2019-10-04,"pop","dance pop",0.57,0.965,"6",-4.881,"0",0.0348,0.00108,0.523,0.201,0.148,123.008,291785,117
"204",59,2019-12-06,"pop","dance pop",0.608,0.918,"0",-1.137,"0",0.0684,0.199,0,0.309,0.422,126.022,182000,54
"205",64,2019-12-11,"pop","dance pop",0.561,0.562,"9",-11.431,"0",0.15,0.062,0,0.118,0.244,151.631,242385,49
"206",42,2019-11-15,"pop","dance pop",0.591,0.88,"4",-5.153,"0",0.223,0.0804,0,0.326,0.482,127.013,177638,75
"207",70,2018-01-26,"pop","dance pop",0.626,0.8,"1",-3.988,"0",0.035,0.0267,0.000138,0.0623,0.258,127.966,160184,733
"208",57,2019-07-19,"pop","dance pop",0.745,0.8,"11",-5.606,"0",0.0361,0.0209,0.000479,0.113,0.314,122.008,204693,194
"209",21,2019-07-12,"pop","dance pop",0.66,0.857,"2",-5.219,"1",0.321,0.167,1.36e-05,0.119,0.233,130.069,225160,201
"210",68,2019-10-24,"pop","dance pop",0.53,0.729,"0",-6.019,"1",0.0376,0.00699,0,0.103,0.219,139.929,238338,97
"211",63,2019-08-08,"pop","dance pop",0.552,0.887,"1",-3.812,"1",0.147,0.0457,0.0207,0.0903,0.783,125.229,131204,174
"212",54,2019-05-31,"pop","dance pop",0.471,0.911,"2",-4.372,"0",0.0594,0.0316,0.00648,0.571,0.197,126.112,170000,243
"213",79,2019-11-22,"pop","dance pop",0.747,0.776,"10",-5.898,"0",0.0722,0.0233,1.38e-05,0.761,0.67,125.07,147027,68
"214",72,2019-12-06,"pop","dance pop",0.712,0.664,"11",-8.026,"1",0.0345,0.0416,0.000104,0.0668,0.781,122.014,204514,54
"215",80,2019-04-05,"pop","dance pop",0.733,0.859,"9",-5.03,"0",0.033,0.479,0.0645,0.105,0.52,124.948,147840,299
"216",47,2019-02-22,"pop","dance pop",0.517,0.793,"6",-5.851,"0",0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333,341
"217",19,2019-03-01,"pop","dance pop",0.675,0.674,"4",-6.329,"1",0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640,334
"218",79,2019-11-22,"pop","dance pop",0.818,0.823,"11",-3.563,"0",0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794,68
"219",59,2019-11-08,"pop","dance pop",0.639,0.591,"7",-3.905,"0",0.0344,0.128,6.69e-06,0.159,0.305,128.002,225000,82
"220",68,2019-07-26,"pop","dance pop",0.535,0.906,"6",-4.699,"0",0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,187
"221",72,2019-09-13,"pop","dance pop",0.784,0.721,"8",-5.457,"1",0.0506,0.0149,0.00424,0.285,0.895,121.966,176219,138
"222",66,2019-11-15,"pop","dance pop",0.809,0.758,"4",-5.658,"0",0.101,0.409,0.000544,0.166,0.71,125.022,142230,75
"223",59,2020-01-03,"pop","dance pop",0.669,0.793,"1",-6.16,"1",0.0403,0.0318,0.0372,0.555,0.159,121.995,220205,26
"224",64,2019-04-05,"pop","dance pop",0.578,0.786,"9",-4.665,"1",0.13,0.232,0.000106,0.122,0.347,105.945,179151,299
"225",9,2019-02-01,"pop","dance pop",0.733,0.839,"1",-2.84,"0",0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,362
"226",41,2019-05-02,"pop","dance pop",0.63,0.726,"0",-3.753,"1",0.0978,0.0717,0,0.108,0.499,122.055,196475,272
"227",69,2019-09-27,"pop","dance pop",0.845,0.766,"2",-5.727,"0",0.0658,0.212,0,0.111,0.782,114.054,195924,124
"228",66,2019-07-05,"pop","dance pop",0.679,0.866,"2",-3.754,"1",0.0566,0.0337,0,0.0688,0.441,121.927,183934,208
"229",68,2019-01-04,"pop","dance pop",0.657,0.882,"0",-3.565,"0",0.0456,0.247,0.00202,0.112,0.179,127.994,195000,390
"230",66,2019-05-10,"pop","dance pop",0.493,0.773,"5",-3.791,"0",0.157,0.429,7.07e-06,0.0807,0.301,123.149,193548,264
"231",63,2019-05-10,"pop","dance pop",0.687,0.706,"4",-5.357,"1",0.0459,0.091,0,0.124,0.27,115.268,127826,264
"232",68,2019-04-26,"pop","dance pop",0.654,0.874,"6",-3.885,"1",0.0543,0.169,1.77e-06,0.134,0.542,119.85,184027,278
"233",23,2019-09-06,"pop","dance pop",0.661,0.758,"7",-5.299,"1",0.0864,0.0797,0,0.106,0.387,114.098,224061,145
"234",67,2019-05-30,"pop","dance pop",0.447,0.684,"9",-4.721,"0",0.09,0.175,0,0.478,0.437,125.655,175312,244
"235",62,2019-05-10,"pop","dance pop",0.731,0.802,"5",-4.763,"1",0.0623,0.022,0,0.059,0.434,121.991,179016,264
"236",9,2019-04-12,"pop","dance pop",0.489,0.766,"3",-5.84,"1",0.0851,0.0511,1.35e-05,0.126,0.117,121.445,190645,292
"237",59,2019-02-15,"pop","dance pop",0.6,0.888,"8",-4.612,"1",0.13,0.00166,0,0.4,0.641,126.056,157024,348
"238",71,2019-07-18,"pop","dance pop",0.687,0.707,"4",-6.19,"1",0.0328,0.0536,9.29e-05,0.16,0.607,127.033,188656,195
"239",21,2018-11-09,"pop","dance pop",0.711,0.724,"7",-4.809,"1",0.106,0.0835,0,0.0389,0.478,104.048,208947,446
"240",81,2018-10-26,"pop","dance pop",0.693,0.575,"9",-6.998,"1",0.0801,0.374,0,0.252,0.492,117.999,211362,460
"241",69,2019-08-16,"pop","dance pop",0.683,0.785,"7",-4.879,"1",0.037,0.0643,1.34e-05,0.177,0.581,122.997,184564,166
"242",56,2019-04-04,"pop","dance pop",0.638,0.818,"9",-4.517,"0",0.05,0.131,1.78e-05,0.107,0.489,126.015,167990,300
"243",56,2019-07-19,"pop","dance pop",0.707,0.806,"6",-4.777,"1",0.175,0.00908,0,0.366,0.634,119.972,163000,194
"244",60,2019-01-11,"pop","dance pop",0.59,0.888,"5",-2.851,"1",0.0765,0.0216,0,0.487,0.288,126.094,185714,383
"245",40,2019-05-31,"pop","dance pop",0.632,0.574,"4",-8.584,"1",0.053,0.0942,0,0.215,0.557,125.989,201905,243
"246",57,2019-06-28,"pop","dance pop",0.703,0.879,"1",-4.514,"0",0.177,0.0693,0,0.315,0.542,124.972,183360,215
"247",70,2019-09-27,"pop","dance pop",0.79,0.746,"9",-5.96,"1",0.0502,0.241,0,0.316,0.538,124.971,212280,124
"248",63,2019-05-17,"pop","dance pop",0.733,0.718,"4",-7.149,"0",0.0376,0.0107,0.0102,0.33,0.206,122.993,176098,257
"249",65,2019-04-24,"pop","dance pop",0.728,0.848,"5",-6.248,"1",0.185,0.0427,4.49e-06,0.118,0.612,124.993,193137,280
"250",56,2019-06-07,"pop","dance pop",0.502,0.78,"0",-4.547,"1",0.244,0.333,0,0.72,0.607,122.688,183341,236
"251",2,2018-09-28,"pop","dance pop",0.638,0.708,"1",-5.001,"0",0.0421,0.24,0,0.311,0.582,103.16,132233,488
"252",53,2018-06-29,"pop","dance pop",0.685,0.712,"6",-4.302,"0",0.0894,0.334,1.1e-06,0.047,0.483,114.989,196493,579
"253",11,2018-10-26,"pop","dance pop",0.62,0.906,"11",-3.638,"0",0.0627,0.102,0.0206,0.183,0.398,123.047,221773,460
"254",77,2018-08-31,"pop","dance pop",0.601,0.775,"0",-4.612,"1",0.0473,0.269,0,0.0883,0.483,119.964,190295,516
"255",56,2019-01-25,"pop","dance pop",0.762,0.665,"11",-6.92,"0",0.0471,0.169,0,0.103,0.961,115.946,193640,369
"256",65,2019-03-08,"pop","dance pop",0.684,0.95,"1",-2.588,"0",0.0809,0.0207,1.25e-06,0.105,0.436,125.974,156168,327
"257",34,2019-03-08,"pop","dance pop",0.65,0.819,"4",-3.811,"1",0.0551,0.117,0,0.0772,0.351,128.09,186094,327
"258",54,2019-03-21,"pop","dance pop",0.448,0.836,"11",-6.495,"1",0.0809,0.229,0,0.427,0.482,122.899,170103,314
"259",51,2018-10-19,"pop","dance pop",0.712,0.646,"5",-4.23,"1",0.182,0.116,0,0.123,0.607,104.998,196571,467
"260",50,2019-06-21,"pop","dance pop",0.674,0.854,"5",-5.253,"1",0.115,0.054,0,0.379,0.503,111.969,180571,222
"261",52,2018-12-07,"pop","dance pop",0.739,0.622,"11",-5.382,"0",0.0394,0.532,0,0.0508,0.615,119.992,217804,418
"262",76,2019-02-08,"pop","dance pop",0.647,0.795,"1",-3.548,"0",0.0372,0.0635,0,0.188,0.409,127.992,192402,355
"263",75,2019-05-24,"pop","dance pop",0.669,0.895,"5",-3.787,"0",0.0575,0.128,0,0.297,0.576,124.964,205653,250
"264",52,2019-03-29,"pop","dance pop",0.792,0.724,"11",-5.108,"0",0.0362,0.219,0,0.0911,0.429,109.984,169000,306
"265",62,2019-07-05,"pop","dance pop",0.706,0.931,"0",-3.053,"0",0.0456,0.354,3.72e-06,0.146,0.465,123.012,200893,208
"266",65,2018-08-16,"pop","dance pop",0.645,0.795,"1",-5.439,"1",0.0343,0.0334,1.05e-05,0.089,0.424,127.959,226875,531
"267",62,2019-11-01,"pop","dance pop",0.662,0.823,"9",-4.7,"1",0.0971,0.073,0,0.0833,0.435,118.958,191786,89
"268",10,2019-08-02,"pop","dance pop",0.673,0.885,"11",-3.574,"0",0.0569,0.143,0,0.184,0.704,121.082,174545,180
"269",55,2019-05-31,"pop","dance pop",0.516,0.857,"0",-3.432,"0",0.0463,0.0368,0,0.264,0.448,127.949,198750,243
"270",49,2019-02-01,"pop","dance pop",0.686,0.613,"2",-5.614,"1",0.069,0.0386,0,0.251,0.452,104.988,206875,362
"271",70,2020-01-10,"pop","dance pop",0.503,0.754,"7",-3.634,"1",0.0424,0.264,5.85e-05,0.297,0.597,116.524,186750,19
"272",61,2019-06-21,"pop","dance pop",0.382,0.698,"6",-3.409,"1",0.0374,0.00236,5.24e-05,0.108,0.151,127.816,234609,222
"273",75,2019-08-16,"pop","dance pop",0.59,0.642,"7",-3.87,"1",0.122,0.0771,0,0.105,0.651,107.356,174444,166
"274",60,2019-03-29,"pop","dance pop",0.708,0.825,"4",-3.117,"1",0.0615,0.031,0,0.191,0.662,109.991,186000,306
"275",63,2018-06-15,"pop","dance pop",0.588,0.757,"5",-2.415,"1",0.0716,0.327,0,0.323,0.836,122.813,191650,593
"276",73,2018-09-21,"pop","dance pop",0.636,0.63,"0",-6.396,"1",0.0346,0.0796,0,0.13,0.454,104.845,184020,495
"277",60,2018-11-23,"pop","dance pop",0.682,0.786,"11",-4.87,"0",0.0477,0.214,0,0.12,0.664,91.042,195947,432
"278",62,2019-07-26,"pop","dance pop",0.639,0.705,"7",-5.039,"0",0.049,0.045,0,0.425,0.595,124.957,182161,187
"279",67,2019-06-21,"pop","dance pop",0.815,0.647,"9",-7.162,"0",0.218,0.399,0,0.0738,0.182,125.95,176773,222
"280",61,2019-03-22,"pop","dance pop",0.696,0.907,"0",-4.157,"0",0.073,0.0191,1.23e-05,0.124,0.466,125.932,186667,313
"281",71,2018-06-22,"pop","dance pop",0.659,0.617,"11",-5.862,"0",0.0649,0.27,0,0.187,0.187,119.858,164010,586
"282",80,2019-06-06,"pop","dance pop",0.592,0.873,"9",-5.65,"1",0.0275,0.0715,0.00982,0.142,0.516,122.011,277262,237
"283",68,2018-07-27,"pop","dance pop",0.651,0.617,"8",-6.077,"1",0.0309,0.179,0,0.113,0.591,121.977,167912,551
"284",60,2019-08-16,"pop","dance pop",0.707,0.585,"5",-11.024,"1",0.0701,0.145,0.00485,0.257,0.277,125.161,155520,166
"285",66,2019-03-01,"pop","dance pop",0.673,0.687,"6",-5.295,"0",0.0623,0.269,0,0.181,0.524,96.964,211040,334
"286",75,2019-07-12,"pop","dance pop",0.567,0.765,"1",-4.107,"0",0.108,0.317,0,0.14,0.541,121.924,169467,201
"287",58,2018-11-01,"pop","dance pop",0.768,0.83,"11",-4.983,"0",0.036,0.0229,0.000127,0.145,0.444,126.007,187301,454
"288",74,2018-06-22,"pop","dance pop",0.734,0.765,"7",-5.562,"1",0.0621,0.151,0,0.231,0.518,109.989,163636,586
"289",68,2018-03-23,"pop","dance pop",0.689,0.901,"7",-1.431,"1",0.0678,0.145,1.03e-05,0.459,0.651,125.115,180485,677
"290",72,2019-03-29,"pop","dance pop",0.676,0.582,"9",-7.58,"1",0.128,0.221,0.00627,0.515,0.447,124.012,194618,306
"291",70,2018-10-12,"pop","dance pop",0.686,0.693,"0",-6.245,"0",0.131,0.329,0,0.136,0.699,124.206,197876,474
"292",58,2019-08-30,"pop","dance pop",0.763,0.674,"9",-5.146,"1",0.0378,0.0106,3.58e-06,0.0321,0.759,105.027,178512,152
"293",67,2018-03-02,"pop","dance pop",0.6,0.754,"0",-4.204,"1",0.0488,0.0688,0,0.151,0.641,128.044,180820,698
"294",62,2018-10-19,"pop","dance pop",0.691,0.924,"0",-3.839,"1",0.0577,0.00828,3.8e-06,0.402,0.34,125.983,158095,467
"295",56,2019-05-02,"pop","dance pop",0.63,0.726,"0",-3.753,"1",0.0978,0.0717,0,0.108,0.499,122.055,196475,272
"296",65,2018-09-28,"pop","dance pop",0.734,0.921,"6",-1.936,"0",0.0863,0.0328,0,0.197,0.654,120.056,218480,488
"297",51,2019-03-15,"pop","dance pop",0.605,0.854,"11",-4.128,"0",0.0488,0.0673,0,0.54,0.165,124.024,214641,320
"298",54,2019-03-22,"pop","dance pop",0.609,0.523,"1",-12.649,"1",0.0796,0.00959,0.000155,0.15,0.342,127.977,181875,313
"299",61,2019-02-01,"pop","dance pop",0.733,0.839,"1",-2.84,"0",0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,362
"300",76,2018-12-14,"pop","dance pop",0.43,0.606,"4",-5.115,"0",0.0431,0.131,0,0.173,0.123,169.988,211680,411
"301",83,2019-04-25,"pop","dance pop",0.661,0.723,"5",-6.976,"0",0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,279
"302",63,2017-10-27,"pop","dance pop",0.752,0.764,"1",-4.399,"1",0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216,824
"303",70,2019-03-15,"pop","dance pop",0.704,0.888,"11",-2.872,"1",0.0541,0.00553,0.0011,0.079,0.531,125.027,157000,320
"304",70,2019-06-07,"pop","dance pop",0.655,0.713,"9",-6.293,"0",0.0501,0.338,0,0.0971,0.61,94.05,184653,236
"305",56,2017-09-08,"pop","dance pop",0.732,0.734,"0",-6.423,"1",0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,873
"306",65,2018-05-04,"pop","dance pop",0.619,0.735,"7",-3.925,"1",0.0445,0.017,1.78e-06,0.347,0.668,119.981,169157,635
"307",61,2016-11-04,"pop","dance pop",0.746,0.846,"9",-2.432,"1",0.048,0.0485,0,0.195,0.403,114.955,174933,1181
"308",60,2017-08-25,"pop","dance pop",0.776,0.809,"6",-5.726,"0",0.069,0.415,0,0.179,0.582,100.071,202520,887
"309",63,2019-04-12,"pop","dance pop",0.621,0.898,"10",-4.569,"1",0.0401,0.0976,1.08e-05,0.404,0.332,124.018,181040,292
"310",54,2018-08-31,"pop","dance pop",0.767,0.674,"0",-6.246,"1",0.0529,0.0216,5.88e-05,0.257,0.221,121.011,168636,516
"311",70,2018-12-14,"pop","dance pop",0.655,0.672,"1",-4.966,"1",0.0581,0.253,0,0.312,0.675,98.005,198880,411
"312",6,2018-11-23,"pop","dance pop",0.638,0.656,"5",-5.299,"1",0.0611,0.143,5.76e-05,0.094,0.271,103.081,181960,432
"313",70,2017-11-03,"pop","dance pop",0.689,0.505,"0",-6.389,"1",0.0933,0.158,0,0.138,0.312,99.017,217293,817
"314",54,2018-04-20,"pop","dance pop",0.445,0.597,"8",-6.724,"1",0.0575,0.158,2.21e-06,0.128,0.263,175.903,179500,649
"315",83,2019-01-11,"pop","dance pop",0.807,0.887,"1",-4.311,"0",0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,383
"316",53,2018-06-01,"pop","dance pop",0.684,0.823,"0",-4.881,"1",0.0296,0.00576,7.42e-06,0.201,0.384,117.993,216000,607
"317",55,2017-06-09,"pop","dance pop",0.653,0.708,"10",-5.385,"1",0.0345,0.109,0.0011,0.163,0.347,111.924,167871,964
"318",81,2017-08-10,"pop","dance pop",0.662,0.858,"2",-4.844,"1",0.0428,0.00163,0,0.0456,0.295,133.993,181673,902
"319",58,2016-10-07,"pop","dance pop",0.691,0.821,"0",-4.527,"1",0.0401,0.136,0.000115,0.092,0.759,104.961,222000,1209
"320",75,2019-08-30,"pop","dance pop",0.717,0.716,"3",-5.485,"0",0.0432,0.0421,0.000467,0.0699,0.206,125.064,161280,152
"321",73,2017-09-21,"pop","dance pop",0.677,0.497,"5",-5.763,"1",0.0809,0.152,0,0.0911,0.419,99.137,236853,860
"322",73,2018-11-30,"pop","dance pop",0.715,0.605,"0",-5.128,"0",0.0428,0.239,1.41e-05,0.189,0.454,122.956,212733,425
"323",57,2017-09-01,"pop","dance pop",0.572,0.713,"5",-4.826,"1",0.0406,0.0754,0,0.226,0.559,89.996,157005,880
"324",25,2017-05-24,"pop","dance pop",0.645,0.741,"5",-4.989,"0",0.0339,0.0323,0,0.29,0.534,123.07,203000,980
"325",55,2019-06-07,"pop","dance pop",0.497,0.924,"11",-3.43,"0",0.0434,0.149,0.251,0.267,0.283,120.018,150005,236
"326",80,2014-01-01,"pop","dance pop",0.527,0.835,"6",-5.298,"1",0.0433,0.0166,0,0.249,0.654,125.983,176658,2219
"327",69,2017-07-14,"pop","dance pop",0.401,0.872,"1",-3.641,"0",0.314,0.167,0,0.362,0.472,104.592,201257,929
"328",74,2018-11-09,"pop","dance pop",0.738,0.794,"11",-4.118,"0",0.0416,0.101,0,0.0533,0.566,104.014,184134,446
"329",65,2018-02-16,"pop","dance pop",0.702,0.903,"4",-3.921,"1",0.038,0.121,0.000123,0.168,0.66,125.948,166947,712
"330",50,2018-02-23,"pop","dance pop",0.814,0.705,"7",-4.734,"1",0.0904,0.0958,0.000133,0.0687,0.6,110.004,240617,705
"331",66,2019-07-12,"pop","dance pop",0.724,0.733,"11",-5.539,"0",0.0382,0.0249,0.000318,0.127,0.672,125.993,208107,201
"332",71,2019-06-21,"pop","dance pop",0.771,0.826,"11",-3.978,"1",0.0604,0.142,0.03,0.145,0.185,100.012,212280,222
"333",79,2018-05-18,"pop","dance pop",0.747,0.834,"3",-2.867,"0",0.045,0.374,0,0.0586,0.687,128.005,215760,621
"334",76,2018-09-07,"pop","dance pop",0.813,0.761,"10",-5.687,"0",0.085,0.0529,0.0119,0.337,0.29,124.957,173067,509
"335",55,2016-04-08,"pop","dance pop",0.728,0.794,"1",-3.992,"1",0.0635,0.148,0,0.0688,0.523,112.071,194360,1391
"336",87,2018-08-17,"pop","dance pop",0.719,0.704,"1",-4.724,"1",0.0476,0.0691,0,0.166,0.628,133.002,187436,530
"337",35,2018-06-15,"pop","dance pop",0.564,0.833,"0",-3.964,"1",0.0952,0.0112,0,0.101,0.395,127.948,209341,593
"338",77,2018-07-29,"pop","dance pop",0.414,0.486,"6",-6.431,"0",0.0311,0.0129,0,0.111,0.368,128.038,230762,549
"339",83,2019-03-07,"pop","dance pop",0.682,0.656,"6",-4.67,"1",0.0435,0.0737,0,0.353,0.607,130.089,183027,328
"340",51,2018-02-09,"pop","dance pop",0.674,0.471,"9",-8.199,"1",0.0719,0.0946,0,0.22,0.219,127.963,183345,719
"341",2,2018-04-17,"pop","dance pop",0.69,0.689,"2",-6.522,"1",0.174,0.0655,1.45e-06,0.136,0.307,131.945,129238,652
"342",68,2018-09-14,"pop","dance pop",0.594,0.722,"4",-5.751,"0",0.0398,0.0156,0,0.0667,0.407,127.877,200322,502
"343",50,2019-03-29,"pop","dance pop",0.468,0.968,"2",-4.083,"1",0.0478,0.0224,0.922,0.194,0.284,129.998,199245,306
"344",42,2018-10-12,"pop","dance pop",0.465,0.739,"10",-7.786,"1",0.0648,0.00987,1.88e-06,0.373,0.0652,125.994,217143,474
"345",95,2019-03-29,"pop","dance pop",0.701,0.425,"7",-10.965,"1",0.375,0.328,0.13,0.1,0.562,135.128,194088,306
"346",50,2018-06-22,"pop","dance pop",0.631,0.939,"7",-1.7,"0",0.0398,0.0728,0.000187,0.319,0.353,128.048,191500,586
"347",21,2018-04-13,"pop","dance pop",0.578,0.776,"7",-2.698,"0",0.0409,0.363,0.00119,0.175,0.608,129.03,190698,656
"348",63,2018-11-30,"pop","dance pop",0.671,0.91,"0",-3.621,"1",0.1,0.00196,0.0316,0.171,0.413,128.036,138750,425
"349",56,2018-12-14,"pop","dance pop",0.715,0.792,"2",-6.4,"0",0.0325,0.055,0.0236,0.269,0.357,128.024,185161,411
"350",2,2018-04-13,"pop","dance pop",0.714,0.809,"7",-4.34,"0",0.0801,0.00736,0,0.342,0.32,128.045,173797,656
"351",2,2017-01-23,"pop","dance pop",0.691,0.874,"4",-6.276,"0",0.09,0.0286,0.633,0.0704,0.0909,127.99,283193,1101
"352",49,2018-10-12,"pop","dance pop",0.651,0.711,"3",-5.062,"0",0.0378,0.111,6.13e-05,0.0488,0.425,125.089,191954,474
"353",60,2019-03-15,"pop","dance pop",0.59,0.888,"0",-4.151,"1",0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000,320
"354",45,2019-01-25,"pop","dance pop",0.438,0.914,"9",-3.919,"0",0.0601,0.0206,0.623,0.12,0.225,128.184,161250,369
"355",56,2018-07-13,"pop","dance pop",0.59,0.678,"10",-5.48,"1",0.0384,0.0259,2.2e-05,0.0707,0.4,126.061,178132,565
"356",41,2018-05-11,"pop","dance pop",0.461,0.773,"0",-6.436,"0",0.0539,0.0153,0,0.234,0.266,131.085,190992,628
"357",70,2018-07-23,"pop","dance pop",0.563,0.954,"7",-1.835,"0",0.0283,0.119,0.168,0.27,0.788,128.014,162187,555
"358",57,2018-10-12,"pop","dance pop",0.446,0.573,"3",-5.081,"1",0.0279,0.0416,0,0.108,0.167,135.96,213707,474
"359",16,2015-10-02,"pop","dance pop",0.577,0.741,"6",-3.83,"0",0.0501,0.298,0,0.142,0.581,128.081,230613,1580
"360",48,2018-04-20,"pop","dance pop",0.486,0.855,"3",-4.493,"0",0.0497,0.000452,0.00146,0.249,0.151,129.9,105219,649
"361",72,2018-02-22,"pop","dance pop",0.635,0.9,"0",-3.719,"0",0.0377,0.00664,0.0145,0.37,0.15,127.978,202500,706
"362",2,2018-02-23,"pop","dance pop",0.733,0.791,"0",-5.599,"1",0.0403,0.239,0.784,0.265,0.477,128.007,176260,705
"363",2,2018-06-01,"pop","dance pop",0.627,0.956,"8",-4.498,"0",0.0719,0.0256,0.588,0.125,0.392,127.984,217500,607
"364",66,2018-02-09,"pop","dance pop",0.527,0.806,"2",-5.639,"0",0.0323,0.000598,0,0.358,0.534,131.882,234680,719
"365",60,2018-05-18,"pop","dance pop",0.742,0.838,"3",-2.758,"0",0.0476,0.339,0,0.0595,0.694,128.022,215676,621
"366",68,2017-06-09,"pop","dance pop",0.708,0.868,"6",-3.287,"1",0.0431,0.0313,0,0.122,0.72,124.994,202999,964
"367",50,2018-05-11,"pop","dance pop",0.653,0.911,"9",-2.979,"0",0.0645,0.0623,5.22e-05,0.301,0.335,125.959,195714,628
"368",39,2018-04-16,"pop","dance pop",0.361,0.945,"0",-5.219,"0",0.111,0.00105,0.0342,0.0967,0.138,127.985,172500,653
"369",1,2018-02-23,"pop","dance pop",0.732,0.828,"6",-5.935,"0",0.0535,0.00379,0.797,0.272,0.226,128.003,189625,705
"370",4,2018-03-02,"pop","dance pop",0.673,0.943,"10",-3.604,"0",0.0481,0.0448,3.83e-06,0.101,0.0358,127.999,171712,698
"371",16,2014-08-22,"pop","dance pop",0.628,0.593,"8",-5.036,"1",0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,1986
"372",58,2016-09-09,"pop","dance pop",0.555,0.813,"0",-5.792,"1",0.033,0.0201,0,0.165,0.435,125.034,213120,1237
"373",77,2018-07-27,"pop","dance pop",0.552,0.76,"0",-4.706,"1",0.342,0.0733,0,0.0865,0.639,135.702,260000,551
"374",71,2017-07-28,"pop","dance pop",0.467,0.757,"2",-3.01,"1",0.0517,0.0866,0,0.0742,0.383,131.993,254653,915
"375",65,2017-12-01,"pop","dance pop",0.722,0.744,"11",-5.52,"0",0.0363,0.0234,0.000157,0.143,0.686,125.985,207630,789
"376",80,2016-07-29,"pop","dance pop",0.501,0.519,"4",-5.88,"0",0.0409,0.109,0,0.454,0.168,133.99,195707,1279
"377",1,2017-09-01,"pop","dance pop",0.64,0.857,"4",-8.26,"1",0.266,0.00164,0.557,0.336,0.645,128.058,147187,880
"378",67,2019-11-03,"pop","dance pop",0.769,0.817,"1",-5.409,"1",0.103,0.0225,1.03e-06,0.244,0.896,118.021,182633,87
"379",28,2019-12-11,"pop","dance pop",0.787,0.722,"7",-5.43,"1",0.0395,0.0489,0,0.0956,0.52,127.952,218357,49
"380",48,2020-01-14,"pop","dance pop",0.63,0.787,"1",-4.302,"1",0.103,0.00489,0,0.134,0.466,128.997,211867,15
"381",39,2020-01-08,"pop","dance pop",0.617,0.885,"8",-3.989,"0",0.0375,0.0169,0,0.326,0.768,139.95,221233,21
"382",60,2019-11-21,"pop","dance pop",0.746,0.805,"10",-4.499,"1",0.0683,0.074,0,0.0548,0.843,144.983,222932,69
"383",29,2020-01-29,"pop","dance pop",0.695,0.88,"5",-2.965,"1",0.158,0.194,0,0.0898,0.786,127.075,224882,0
"384",21,2019-12-11,"pop","dance pop",0.705,0.858,"7",-3.374,"1",0.0627,0.112,0,0.298,0.536,106.019,230943,49
"385",40,2020-01-15,"pop","dance pop",0.803,0.863,"1",-4.939,"1",0.0903,0.00947,0.0136,0.0823,0.467,112.986,203147,14
"386",37,2020-01-17,"pop","dance pop",0.736,0.666,"8",-4.503,"1",0.0417,0.0795,1.89e-05,0.332,0.22,109.958,163040,12
"387",38,2020-01-01,"pop","dance pop",0.826,0.569,"5",-7.18,"1",0.0473,0.287,0.000491,0.0449,0.555,105.014,215140,28
"388",17,2020-01-17,"pop","dance pop",0.837,0.52,"9",-7.575,"0",0.14,0.617,0.0182,0.184,0.463,123.972,181200,12
"389",30,2020-01-15,"pop","dance pop",0.636,0.744,"0",-3.799,"1",0.0291,0.101,0,0.0912,0.486,133.994,208333,14
"390",31,2020-01-15,"pop","dance pop",0.486,0.714,"7",-6.197,"1",0.115,0.0622,0,0.333,0.496,127.41,195433,14
"391",37,2019-12-25,"pop","dance pop",0.789,0.77,"5",-5.531,"0",0.0553,0.0403,0,0.0988,0.791,102,193553,35
